Data,Abertura,Máxima,Mínima,Fechamento
2021-07-08,126040,126075,126030,126070
2021-07-08,126030,126060,126005,126035
2021-07-08,125990,126055,125985,126035
2021-07-08,125940,126040,125925,125990
2021-07-08,126050,126060,125920,125940
2021-07-08,126065,126080,126025,126050
2021-07-08,126085,126115,126040,126070
2021-07-08,126025,126110,126020,126085
2021-07-08,125965,126040,125960,126020
2021-07-08,125905,125980,125895,125970
2021-07-08,125885,125970,125880,125900
2021-07-08,125975,125975,125840,125885
2021-07-08,126130,126135,125970,125970
2021-07-08,126155,126155,126050,126130
2021-07-08,126170,126175,126130,126155
2021-07-08,126200,126210,126170,126170
2021-07-08,126155,126200,126140,126200
2021-07-08,126235,126240,126120,126150
2021-07-08,126245,126285,126220,126240
2021-07-08,126235,126265,126210,126245
2021-07-08,126180,126235,126175,126235
2021-07-08,126195,126220,126170,126180
2021-07-08,126250,126265,126195,126195
2021-07-08,126215,126265,126210,126250
2021-07-08,126165,126230,126145,126215
2021-07-08,126190,126210,126150,126165
2021-07-08,126230,126250,126190,126190
2021-07-08,126265,126275,126210,126230
2021-07-08,126275,126300,126250,126270
2021-07-08,126335,126340,126260,126275
2021-07-08,126345,126350,126320,126335
2021-07-08,126380,126425,126330,126350
2021-07-08,126395,126430,126335,126380
2021-07-08,126340,126400,126340,126390
2021-07-08,126400,126440,126320,126345
2021-07-08,126220,126425,126220,126400
2021-07-08,126135,126225,126130,126220
2021-07-08,126160,126210,126125,126140
2021-07-08,126120,126165,126110,126155
2021-07-08,126115,126150,126100,126125
2021-07-08,126175,126190,126115,126120
2021-07-08,126180,126225,126150,126175
2021-07-08,126195,126225,126165,126180
2021-07-08,126230,126245,126170,126190
2021-07-08,126220,126310,126215,126230
2021-07-08,126190,126240,126190,126215
2021-07-08,126125,126200,126100,126195
2021-07-08,126135,126170,126105,126120
2021-07-08,126205,126230,126120,126130
2021-07-08,126155,126225,126150,126205
2021-07-08,126185,126185,126095,126150
2021-07-08,126205,126230,126165,126185
2021-07-08,126195,126245,126185,126205
2021-07-08,126155,126225,126150,126195
2021-07-08,126165,126200,126145,126150
2021-07-08,126110,126180,126100,126165
2021-07-08,126165,126185,126100,126110
2021-07-08,126120,126190,126100,126170
2021-07-08,126060,126130,126045,126120
2021-07-08,126035,126075,126000,126065
2021-07-08,126070,126075,126030,126040
2021-07-08,126105,126135,126050,126075
2021-07-08,126225,126235,126090,126100
2021-07-08,126165,126275,126155,126225
2021-07-08,126110,126180,126090,126165
2021-07-08,126005,126130,126000,126105
2021-07-08,125965,126015,125960,126000
2021-07-08,125965,125990,125940,125965
2021-07-08,126025,126030,125965,125970
2021-07-08,126010,126040,125990,126020
2021-07-08,126040,126050,125960,126010
2021-07-08,126055,126070,126015,126040
2021-07-08,126065,126090,126050,126055
2021-07-08,126065,126070,126030,126065
2021-07-08,126075,126080,126045,126065
2021-07-08,126105,126120,126060,126075
2021-07-08,126050,126110,126045,126105
2021-07-08,126115,126135,126045,126050
2021-07-08,126095,126130,126050,126110
2021-07-08,126070,126120,126070,126090
2021-07-08,126020,126075,125990,126070
2021-07-08,126080,126090,126010,126025
2021-07-08,126060,126090,126045,126080
2021-07-08,126005,126065,126000,126065
2021-07-08,126095,126095,125985,126010
2021-07-08,126075,126105,126020,126090
2021-07-08,126055,126100,126045,126070
2021-07-08,126070,126095,126040,126060
2021-07-08,126070,126095,126050,126070
2021-07-08,126055,126090,126045,126070
2021-07-08,126085,126135,126050,126055
2021-07-08,126075,126120,126055,126090
2021-07-08,126075,126100,126050,126080
2021-07-08,126120,126130,126060,126075
2021-07-08,126085,126155,126075,126125
2021-07-08,126075,126115,126065,126085
2021-07-08,126090,126100,126035,126080
2021-07-08,126085,126115,126065,126090
2021-07-08,126155,126185,126065,126085
2021-07-08,126105,126200,126095,126160
2021-07-08,126165,126165,126075,126105
2021-07-08,126195,126205,126115,126160
2021-07-08,126130,126215,126125,126195
2021-07-08,126175,126210,126060,126130
2021-07-08,126140,126195,126110,126170
2021-07-08,126135,126175,126105,126140
2021-07-08,126145,126160,126100,126135
2021-07-08,126080,126150,126070,126145
2021-07-08,126100,126135,126070,126080
2021-07-08,126065,126110,126035,126105
2021-07-08,126040,126120,126030,126065
2021-07-08,126010,126070,125980,126040
2021-07-08,126010,126030,125970,126010
2021-07-08,125985,126050,125955,126010
2021-07-08,125935,126020,125915,125985
2021-07-08,125950,125985,125920,125930
2021-07-08,125925,126000,125910,125950
2021-07-08,125955,125955,125915,125920
2021-07-08,126035,126040,125940,125955
2021-07-08,126055,126070,126020,126035
2021-07-08,126125,126165,126045,126060
2021-07-08,126090,126130,126030,126125
2021-07-08,126105,126165,126080,126095
2021-07-08,126130,126155,126085,126105
2021-07-08,126225,126255,126130,126135
2021-07-08,126240,126255,126145,126225
2021-07-08,126165,126245,126165,126240
2021-07-08,126145,126185,126130,126165
2021-07-08,126100,126160,126070,126150
2021-07-08,126110,126155,126070,126100
2021-07-08,126240,126260,126105,126105
2021-07-08,126195,126250,126115,126235
2021-07-08,126100,126210,126065,126195
2021-07-08,126095,126135,126075,126105
2021-07-08,126130,126150,126070,126095
2021-07-08,126160,126210,126125,126135
2021-07-08,126190,126230,126125,126160
2021-07-08,126145,126205,126095,126185
2021-07-08,126005,126210,126005,126145
2021-07-08,125940,126005,125880,126005
2021-07-08,125855,125945,125815,125935
2021-07-08,125800,125890,125785,125860
2021-07-08,125815,125860,125785,125795
2021-07-08,125770,125855,125760,125815
2021-07-08,125770,125800,125740,125770
2021-07-08,125795,125810,125740,125770
2021-07-08,125885,125905,125775,125795
2021-07-08,125920,125950,125880,125885
2021-07-08,125895,125925,125865,125915
2021-07-08,125810,125950,125805,125895
2021-07-08,125810,125835,125770,125810
2021-07-08,125795,125825,125760,125815
2021-07-08,125785,125840,125765,125800
2021-07-08,125835,125840,125755,125785
2021-07-08,125850,125865,125735,125830
2021-07-08,125675,125870,125665,125845
2021-07-08,125605,125715,125605,125675
2021-07-08,125550,125615,125505,125610
2021-07-08,125550,125595,125515,125545
2021-07-08,125470,125575,125430,125545
2021-07-08,125380,125475,125355,125470
2021-07-08,125300,125415,125295,125380
2021-07-08,125300,125345,125275,125305
2021-07-08,125355,125355,125265,125305
2021-07-08,125325,125400,125320,125355
2021-07-08,125245,125385,125240,125330
2021-07-08,125210,125275,125190,125245
2021-07-08,125225,125245,125170,125210
2021-07-08,125165,125250,125155,125230
2021-07-08,125140,125230,125125,125165
2021-07-08,125090,125155,125085,125140
2021-07-08,125110,125155,125065,125090
2021-07-08,125115,125135,125040,125105
2021-07-08,125175,125190,125090,125120
2021-07-08,125235,125235,125135,125175
2021-07-08,125325,125330,125150,125235
2021-07-08,125270,125375,125220,125330
2021-07-08,125125,125280,125120,125265
2021-07-08,125020,125140,125005,125120
2021-07-08,125180,125180,124970,125020
2021-07-08,125225,125330,125155,125180
2021-07-08,125080,125340,125065,125225
2021-07-08,124975,125080,124880,125080
2021-07-08,125040,125045,124940,124980
2021-07-08,125020,125080,124990,125045
2021-07-08,125010,125040,124940,125020
2021-07-08,125055,125120,124965,125010
2021-07-08,125000,125055,124985,125055
2021-07-08,125050,125100,124990,124995
2021-07-08,125130,125170,125005,125050
2021-07-08,125030,125170,124925,125130
2021-07-08,125065,125100,125000,125035
2021-07-08,125010,125080,124995,125065
2021-07-08,124865,125040,124860,125005
2021-07-08,124850,124875,124760,124865
2021-07-08,124820,124895,124775,124845
2021-07-08,124835,124870,124795,124820
2021-07-08,124770,124840,124730,124830
2021-07-08,124825,124850,124725,124770
2021-07-08,124860,124875,124815,124830
2021-07-08,124965,124970,124820,124860
2021-07-08,125100,125115,124915,124965
2021-07-08,125135,125190,125095,125105
2021-07-08,125185,125200,125070,125135
2021-07-08,125155,125185,125100,125185
2021-07-08,125210,125230,125105,125155
2021-07-08,125155,125235,125145,125215
2021-07-08,125065,125195,125065,125155
2021-07-08,125070,125135,125045,125065
2021-07-08,125115,125190,125055,125070
2021-07-08,125075,125145,125065,125115
2021-07-08,125065,125115,124980,125075
2021-07-08,125165,125175,125065,125065
2021-07-08,125040,125175,124950,125160
2021-07-08,125105,125110,124955,125040
2021-07-08,125160,125180,125040,125105
2021-07-08,125235,125250,125090,125160
2021-07-08,125315,125410,125230,125235
2021-07-08,125185,125335,125175,125320
2021-07-08,125185,125240,125150,125185
2021-07-08,125250,125280,125145,125180
2021-07-08,125400,125410,125235,125250
2021-07-08,125375,125440,125355,125400
2021-07-08,125365,125440,125300,125380
2021-07-08,125380,125430,125325,125370
2021-07-08,125325,125390,125195,125385
2021-07-08,125450,125475,125315,125320
2021-07-08,125380,125450,125370,125450
2021-07-08,125430,125510,125380,125380
2021-07-08,125290,125435,125270,125430
2021-07-08,125165,125345,125155,125290
2021-07-08,125135,125210,125115,125165
2021-07-08,125085,125160,125080,125140
2021-07-08,125140,125175,125045,125090
2021-07-08,125125,125240,125115,125145
2021-07-08,125185,125190,125085,125120
2021-07-08,125250,125255,125180,125185
2021-07-08,125255,125285,125205,125250
2021-07-08,125285,125300,125230,125255
2021-07-08,125275,125330,125250,125280
2021-07-08,125400,125425,125265,125280
2021-07-08,125530,125560,125365,125400
2021-07-08,125485,125550,125430,125525
2021-07-08,125450,125585,125430,125480
2021-07-08,125575,125580,125415,125450
2021-07-08,125530,125690,125520,125575
2021-07-08,125580,125595,125470,125530
2021-07-08,125625,125715,125500,125575
2021-07-08,125695,125720,125590,125625
2021-07-08,125780,125815,125665,125700
2021-07-08,125745,125835,125705,125780
2021-07-08,125665,125765,125480,125740
2021-07-08,125690,125695,125630,125660
2021-07-08,125655,125700,125650,125695
2021-07-08,125660,125700,125615,125660
2021-07-08,125635,125670,125605,125660
2021-07-08,125620,125680,125585,125630
2021-07-08,125625,125660,125560,125615
2021-07-08,125510,125655,125505,125625
2021-07-08,125450,125520,125435,125510
2021-07-08,125450,125490,125440,125445
2021-07-08,125375,125450,125370,125450
2021-07-08,125240,125380,125235,125370
2021-07-08,125255,125325,125210,125240
2021-07-08,125355,125355,125195,125255
2021-07-08,125425,125465,125340,125350
2021-07-08,125395,125440,125330,125425
2021-07-08,125330,125405,125295,125395
2021-07-08,125330,125405,125325,125335
2021-07-08,125265,125340,125240,125335
2021-07-08,125255,125285,125205,125265
2021-07-08,125190,125265,125150,125260
2021-07-08,125170,125230,125150,125190
2021-07-08,125215,125255,125160,125170
2021-07-08,125265,125275,125210,125210
2021-07-08,125295,125350,125235,125265
2021-07-08,125270,125320,125220,125295
2021-07-08,125170,125300,125150,125275
2021-07-08,125155,125190,125145,125170
2021-07-08,125140,125160,125070,125160
2021-07-08,125165,125180,125095,125140
2021-07-08,125060,125170,124970,125170
2021-07-08,125135,125135,125035,125055
2021-07-08,125155,125180,125110,125135
2021-07-08,125165,125225,125140,125150
2021-07-08,125145,125190,125130,125170
2021-07-08,125200,125225,125130,125145
2021-07-08,125145,125215,125090,125195
2021-07-08,125210,125215,125125,125150
2021-07-08,125220,125240,125160,125210
2021-07-08,125210,125230,125150,125220
2021-07-08,125265,125330,125210,125210
2021-07-08,125230,125285,125215,125270
2021-07-08,125210,125240,125135,125230
2021-07-08,125210,125265,125180,125210
2021-07-08,125200,125240,125130,125215
2021-07-08,125190,125250,125120,125200
2021-07-08,125380,125385,125150,125190
2021-07-08,125375,125440,125360,125380
2021-07-08,125410,125415,125335,125375
2021-07-08,125465,125470,125360,125405
2021-07-08,125485,125485,125430,125460
2021-07-08,125450,125500,125385,125485
2021-07-08,125410,125460,125375,125450
2021-07-08,125320,125420,125315,125410
2021-07-08,125300,125340,125260,125325
2021-07-08,125320,125395,125290,125305
2021-07-08,125365,125390,125305,125320
2021-07-08,125380,125395,125325,125365
2021-07-08,125355,125430,125345,125380
2021-07-08,125400,125400,125270,125355
2021-07-08,125330,125420,125305,125395
2021-07-08,125360,125375,125250,125330
2021-07-08,125380,125425,125330,125365
2021-07-08,125455,125460,125370,125380
2021-07-08,125385,125465,125365,125455
2021-07-08,125375,125435,125210,125385
2021-07-08,125460,125465,125345,125370
2021-07-08,125395,125475,125375,125455
2021-07-08,125380,125395,125350,125395
2021-07-08,125375,125395,125290,125385
2021-07-08,125350,125380,125310,125375
2021-07-08,125250,125365,125240,125350
2021-07-08,125280,125300,125230,125250
2021-07-08,125195,125300,125195,125275
2021-07-08,125140,125205,125125,125195
2021-07-08,125030,125170,124995,125140
2021-07-08,124995,125055,124990,125035
2021-07-08,125070,125095,124990,125000
2021-07-08,124955,125095,124950,125065
2021-07-08,125050,125060,124925,124955
2021-07-08,125025,125070,124955,125045
2021-07-08,125090,125120,125010,125030
2021-07-08,125190,125195,125045,125090
2021-07-08,125100,125210,125065,125185
2021-07-08,125125,125180,125100,125105
2021-07-08,125240,125295,125125,125125
2021-07-08,125330,125335,125185,125240
2021-07-08,125680,125690,125220,125330
2021-07-07,127395,127395,127395,127395
2021-07-07,127395,127395,127395,127395
2021-07-07,127475,127485,127440,127445
2021-07-07,127475,127495,127465,127465
2021-07-07,127495,127495,127465,127480
2021-07-07,127510,127520,127470,127495
2021-07-07,127475,127515,127460,127505
2021-07-07,127515,127515,127455,127480
2021-07-07,127515,127520,127500,127515
2021-07-07,127535,127535,127505,127520
2021-07-07,127540,127545,127520,127535
2021-07-07,127545,127545,127525,127540
2021-07-07,127545,127550,127520,127540
2021-07-07,127570,127580,127530,127545
2021-07-07,127605,127610,127565,127570
2021-07-07,127585,127615,127565,127595
2021-07-07,127620,127620,127575,127590
2021-07-07,127630,127640,127620,127620
2021-07-07,127640,127650,127615,127625
2021-07-07,127675,127690,127635,127640
2021-07-07,127675,127690,127670,127680
2021-07-07,127675,127690,127675,127680
2021-07-07,127690,127690,127675,127675
2021-07-07,127690,127695,127680,127685
2021-07-07,127695,127700,127685,127695
2021-07-07,127680,127705,127680,127690
2021-07-07,127690,127690,127665,127685
2021-07-07,127695,127720,127690,127690
2021-07-07,127700,127700,127680,127695
2021-07-07,127695,127705,127680,127700
2021-07-07,127675,127710,127665,127695
2021-07-07,127675,127685,127660,127675
2021-07-07,127645,127680,127645,127680
2021-07-07,127645,127670,127640,127645
2021-07-07,127640,127660,127640,127650
2021-07-07,127650,127665,127635,127640
2021-07-07,127660,127680,127645,127655
2021-07-07,127670,127675,127650,127665
2021-07-07,127650,127690,127625,127665
2021-07-07,127590,127660,127580,127650
2021-07-07,127585,127590,127575,127585
2021-07-07,127585,127595,127580,127590
2021-07-07,127590,127595,127580,127580
2021-07-07,127585,127595,127580,127585
2021-07-07,127580,127595,127565,127585
2021-07-07,127585,127590,127565,127575
2021-07-07,127530,127595,127520,127585
2021-07-07,127535,127545,127520,127530
2021-07-07,127540,127545,127520,127530
2021-07-07,127550,127550,127515,127535
2021-07-07,127550,127565,127535,127550
2021-07-07,127565,127570,127540,127555
2021-07-07,127550,127565,127535,127560
2021-07-07,127550,127575,127540,127550
2021-07-07,127580,127600,127535,127545
2021-07-07,127590,127610,127575,127580
2021-07-07,127635,127640,127585,127590
2021-07-07,127595,127640,127575,127635
2021-07-07,127575,127610,127575,127600
2021-07-07,127610,127615,127555,127580
2021-07-07,127580,127625,127570,127605
2021-07-07,127575,127595,127560,127580
2021-07-07,127545,127600,127535,127575
2021-07-07,127520,127565,127515,127550
2021-07-07,127510,127530,127495,127520
2021-07-07,127510,127530,127480,127510
2021-07-07,127560,127560,127490,127505
2021-07-07,127510,127575,127495,127560
2021-07-07,127505,127515,127470,127505
2021-07-07,127420,127525,127410,127505
2021-07-07,127405,127420,127395,127415
2021-07-07,127440,127440,127385,127400
2021-07-07,127410,127435,127410,127435
2021-07-07,127430,127440,127395,127415
2021-07-07,127425,127455,127420,127430
2021-07-07,127435,127440,127390,127425
2021-07-07,127455,127470,127395,127440
2021-07-07,127460,127470,127440,127455
2021-07-07,127470,127475,127435,127460
2021-07-07,127455,127480,127440,127470
2021-07-07,127450,127475,127450,127455
2021-07-07,127485,127490,127425,127455
2021-07-07,127455,127500,127440,127490
2021-07-07,127485,127505,127430,127455
2021-07-07,127515,127515,127470,127480
