Data,Abertura,Máxima,Mínima,Fechamento,BOP,VOL,Compradores,Vendedores,Saldo
2020-07-08,5446.0351,5477.9901,5400.8924,5418.138,-0.3618,73908452906.3983,109330,-107460,1870
2020-07-07,5472.9179,5487.1201,5372.488,5458.2084,-0.1283,76016244355.0871,127620,-127935,-315
2020-07-06,5352.1992,5442.9918,5344.5909,5442.4846,0.9175,58554573175.8465,93825,-93365,460
2020-07-03,5430.8185,5465.8168,5388.7191,5398.3563,-0.4211,34531759701.4253,52325,-57385,-5060
2020-07-02,5366.9086,5459.7301,5349.6631,5444.5135,0.7051,80713486427.7063,132615,-126645,5970
2020-07-01,5551.5372,5561.1744,5382.1252,5401.3997,-0.8385,76621432916.5496,125395,-126310,-915
2020-06-30,5508.4233,5593.1293,5488.6417,5541.9,0.3204,91651154004.8432,144615,-141660,2955
2020-06-29,5536.8067,5549.9896,5465.822,5485.0893,-0.6145,74638914922.7017,112620,-114460,-1840
2020-06-26,5457.2025,5570.778,5444.0196,5562.1584,0.828,92837780332.2602,147280,-141345,5935
2020-06-25,5457.7095,5463.7939,5342.1058,5431.8508,-0.2125,93997539949.4439,141045,-152100,-11055
2020-06-24,5252.8679,5430.3297,5238.671,5424.7523,0.8968,89087892789.5312,154680,-142945,11735
2020-06-23,5281.2618,5302.0502,5207.7419,5226.5022,-0.5806,72971051272.4507,118535,-112185,6350
2020-06-22,5369.4857,5374.556,5273.6563,5328.4159,-0.407,69821064722.7323,115710,-113390,2320
2020-06-19,5404.978,5459.2306,5365.4294,5393.3162,-0.1243,95308684685.1391,144600,-140655,3945
2020-06-18,5383.6826,5466.8361,5369.4857,5459.7376,0.7812,84446562883.9214,133420,-134325,-905
2020-06-17,5298.501,5349.7113,5258.4453,5305.5994,0.0778,79476021903.259,129815,-135725,-5910
2020-06-16,5191.5169,5331.9652,5123.0673,5322.3315,0.6262,98421890765.1744,170165,-169190,975
2020-06-15,5211.7982,5303.0643,5154.5034,5234.1077,0.1502,95329499681.3367,158365,-158930,-565
2020-06-12,5164.6441,5188.4747,5076.4202,5127.1236,-0.3348,97875074565.8765,171165,-167635,3530
2020-06-10,4928.3664,5053.0967,4910.1132,5050.0545,0.8511,99420654543.673,169330,-167405,1925
2020-06-09,4943.5774,5015.5762,4926.3383,4973.9995,0.3409,77208563051.9517,135135,-129885,5250
2020-06-08,5039.9138,5052.0826,4891.353,4895.9163,-0.8959,79662924115.8729,137485,-144520,-7035
2020-06-05,5137.7713,5157.0386,5009.4918,5042.449,-0.646,96642098082.3165,169325,-170925,-1600
2020-06-04,5135.7432,5220.9248,5102.279,5197.6013,0.5214,107927112359.547,174980,-171480,3500
2020-06-03,5290.3884,5293.4306,5093.6594,5142.8416,-0.7386,122237448585.739,195690,-192525,3165
2020-06-02,5394.8373,5421.2031,5279.2337,5285.8251,-0.7679,91381755059.7896,142825,-144160,-1335
2020-06-01,5415.1187,5502.3285,5391.7951,5450.611,0.3211,91182490861.3698,132915,-135715,-2800
2020-05-29,5467.8502,5546.4404,5400.9217,5418.6679,-0.338,118517973069.475,173860,-176285,-2425
2020-05-28,5367.2224,5498.279,5366.2065,5493.7072,0.9577,82578456121.8302,136375,-130580,5795
2020-05-27,5429.7029,5446.4659,5354.5232,5360.1108,-0.7569,95038568653.1047,153730,-159245,-5515
2020-05-26,5473.8964,5489.1355,5419.5435,5441.8942,-0.4599,101906256785.198,164205,-161860,2345
2020-05-25,5583.6181,5619.6841,5521.1377,5531.8051,-0.5258,49667060292.606,77730,-81930,-4200
2020-05-22,5665.9094,5717.2145,5613.0804,5628.8275,-0.3561,94599377619.326,150365,-152185,-1820
2020-05-21,5790.8703,5800.0138,5638.479,5645.0826,-0.9025,118667892042.247,171290,-170390,900
2020-05-20,5815.2529,5848.271,5762.4239,5787.3145,-0.3254,73826974917.0905,119685,-113415,6270
2020-05-19,5786.8065,5864.0181,5776.1392,5854.8747,0.7746,85086561043.2738,133495,-133815,-320
2020-05-18,5880.2732,5901.608,5789.3464,5817.2848,-0.5611,80265168268.9737,121310,-117265,4045
2020-05-15,5961.5486,5975.7718,5856.3986,5954.437,-0.0596,86629429985.9659,130745,-124600,6145
2020-05-14,6022.5051,6072.7943,5901.1,5917.3551,-0.6124,119756524457.338,181900,-180285,1615
2020-05-13,5922.4348,6045.3638,5916.8471,5988.979,0.5178,96077596574.7002,140720,-134190,6530
2020-05-12,5897.5442,5995.5827,5840.6515,5985.9312,0.5705,87125043653.4659,130770,-126680,4090
2020-05-11,5882.3051,5941.2298,5864.0181,5917.8631,0.4605,80483608177.0547,112140,-109400,2740
2020-05-08,5896.0203,5928.5305,5816.2689,5842.1754,-0.4796,84941620639.086,109270,-118135,-8865
2020-05-07,5872.1457,5978.3116,5842.6834,5939.1979,0.4944,122976151480.485,174245,-174940,-695
2020-05-06,5695.3717,5822.8725,5695.3717,5820.3326,0.9801,66482123439.8752,89805,-91605,-1800
2020-05-05,5626.2877,5703.4993,5579.0464,5679.1167,0.4245,78256181507.5107,114070,-111275,2795
2020-05-04,5708.579,5718.2304,5617.1442,5645.0826,-0.6281,76772482458.5317,105905,-110095,-4190
2020-04-30,5444.942,5586.6659,5424.6232,5583.1101,0.8527,108161421299.361,154030,-143085,10945
2020-04-29,5555.8722,5625.0599,5428.1802,5428.689,-0.646,109215419255.905,159290,-162225,-2935
2020-04-28,5707.9833,5722.2279,5568.0818,5591.9922,-0.7525,117767363234.33,171940,-176360,-4420
2020-04-27,5638.7957,5828.553,5631.6734,5755.8042,0.5943,127759086185.212,171400,-181500,-10100
2020-04-24,5655.0751,5851.9548,5654.0577,5683.5642,0.144,164626725920.443,245725,-235550,10175
2020-04-23,5550.2761,5657.1101,5498.8941,5634.7258,0.5338,138713432445.621,214830,-211590,3240
2020-04-22,5418.0056,5562.4857,5398.165,5559.4333,0.8607,100626492734.463,157505,-152545,4960
2020-04-20,5382.3943,5416.4794,5360.5188,5414.4445,0.5727,62763874937.4304,98395,-100565,-2170
2020-04-17,5316.7677,5372.2196,5302.5232,5333.0472,0.2336,70561132810.2149,108765,-107665,1100
2020-04-16,5345.2568,5365.0974,5297.4359,5329.9948,-0.2256,70726390120.2539,115340,-123190,-7850
2020-04-15,5316.259,5365.6061,5312.1891,5340.1694,0.4476,62510698557.0037,103915,-102665,1250
2020-04-14,5282.6826,5308.628,5243.5102,5257.7547,-0.3828,73431111416.0166,113615,-118585,-4970
2020-04-13,5215.5299,5305.5756,5200.2679,5297.4359,0.7778,65798198440.7815,112385,-111720,665
2020-04-09,5221.6347,5249.1063,5143.7985,5207.3902,-0.1353,79884561967.4816,136785,-130840,5945
2020-04-08,5323.3813,5347.2917,5207.8989,5220.1085,-0.7409,77116557094.6655,119565,-128810,-9245
2020-04-07,5281.1564,5350.8528,5280.6477,5322.8725,0.5942,80496957358.0774,125105,-129130,-4025
2020-04-06,5407.8309,5412.4095,5324.3987,5388.4991,-0.2197,73484000714.6954,117700,-118720,-1020
2020-04-03,5379.3419,5457.6868,5368.6585,5453.1082,0.8286,79454174172.6392,114435,-113955,480
2020-04-02,5349.3266,5385.9554,5322.8725,5358.9926,0.1532,82094097800.4357,111810,-108390,3420
2020-04-01,5336.6083,5376.2895,5321.8551,5350.8528,0.2617,86261569038.7526,107675,-104945,2730
2020-03-31,5288.7874,5314.2241,5268.4381,5306.0843,0.3778,116481100728.375,138630,-141130,-2500
2020-03-30,5213.3802,5294.895,5206.7572,5293.8761,0.9133,68071530582.8259,108285,-104035,4250
2020-03-27,5158.8672,5225.6075,5140.5264,5198.0962,0.4611,89366266555.1445,137775,-146305,-8530
2020-03-26,5151.2252,5161.924,5068.182,5117.0909,-0.3641,90125844899.2907,135685,-139290,-3605
2020-03-25,5174.1513,5206.7572,5068.182,5132.3749,-0.3015,79280637921.2025,126725,-137605,-10880
2020-03-24,5145.1116,5204.7193,5140.5264,5198.6057,0.8333,73729687511.367,110300,-112740,-2440
2020-03-23,5173.1323,5247.5146,5102.3163,5247.5146,0.5123,78739985476.9905,122955,-119350,3605
2020-03-20,5095.1838,5165.9998,5078.3714,5160.9051,0.75,87100883950.8748,130220,-118490,11730
2020-03-19,5306.1033,5311.198,5165.9998,5196.5678,-0.7544,103071155859.053,133775,-140615,-6840
2020-03-18,5232.2305,5357.0501,5152.2442,5204.2098,-0.1368,121086647128.012,157590,-156075,1515
2020-03-17,5144.6021,5185.869,5055.9548,5106.3921,-0.2941,130152771922.404,155815,-155885,-70
2020-03-16,5074.2956,5169.566,4976.9874,5089.5797,0.0794,102835432053.646,150070,-160290,-10220
2020-03-13,4798.1643,4978.0063,4737.0282,4924.0027,0.5222,119743110945.528,183335,-187165,-3830
2020-03-12,5123.2045,5129.3181,4845.5448,4893.9442,-0.8079,132824567244.082,172960,-184410,-11450
2020-03-11,4764.5394,4926.5501,4749.7649,4914.8323,0.8501,112541555543.609,198905,-192275,6630
2020-03-10,4773.7098,4782.8803,4730.4051,4742.6323,-0.5922,122282530477.953,198205,-212370,-14165
2020-03-09,4853.6962,4889.8684,4802.7495,4823.1282,-0.3509,121498123951.706,195730,-204095,-8365
2020-03-06,4731.4241,4767.0868,4705.4412,4721.7442,-0.157,123427580186.348,228640,-215395,13245
2020-03-05,4693.214,4762.5016,4682.0057,4703.4033,0.1266,149722428596.633,256515,-267195,-10680
2020-03-04,4611.6992,4683.5341,4596.9246,4678.9489,0.7765,117719356517.588,195375,-186630,8745
2020-03-03,4567.3755,4611.6992,4544.959,4609.6613,0.6336,139203463165.108,245450,-260370,-14920
2020-03-02,4594.8868,4599.9815,4561.7714,4567.3755,-0.72,102974130486.585,188480,-191135,-2655
2020-02-28,4591.3205,4608.1329,4558.2051,4590.3016,-0.0204,159193201313.243,282530,-300645,-18115
2020-02-27,4545.8908,4597.4617,4542.8272,4583.6754,0.6916,130980611280.238,249680,-224995,24685
2020-02-26,4509.1275,4549.9757,4498.4048,4545.3802,0.703,77403188382.12,149605,-138400,11205
2020-02-21,4501.4685,4502.4897,4465.7263,4484.6186,-0.4583,79221941611.9313,143440,-145430,-1990
2020-02-20,4475.9384,4492.7882,4451.4295,4488.1928,0.2963,83355313518.3507,167515,-163740,3775
2020-02-19,4460.1097,4470.8323,4452.9613,4458.5779,-0.0857,60953833079.4302,109945,-106685,3260
2020-02-18,4441.2174,4458.0673,4431.0054,4449.8976,0.3208,64295507739.5611,118965,-117585,1380
2020-02-17,4396.795,4425.3887,4396.2844,4421.8145,0.8596,33690474025.7053,67620,-66370,1250
2020-02-14,4416.7085,4428.4524,4384.03,4391.689,-0.5632,78393013095.8068,153345,-162125,-8780
2020-02-13,4474.9171,4478.4914,4402.9222,4445.3022,-0.3919,107693574505.527,209705,-209695,10
2020-02-12,4418.7509,4450.9188,4417.7297,4450.9188,0.9692,71419648704.5649,140545,-131635,8910
2020-02-11,4409.0495,4436.1114,4392.1996,4426.9205,0.407,80781798316.0268,163115,-163705,-590
2020-02-10,4407.0071,4425.3887,4399.8586,4420.7933,0.54,58711762644.0135,119180,-110405,8775
2020-02-07,4392.1996,4420.2827,4382.4982,4417.7297,0.6757,90020893067.1986,176080,-176150,-70
2020-02-06,4311.5245,4381.9876,4302.8442,4377.9027,0.8387,114469946038.385,236580,-207055,29525
2020-02-05,4342.6712,4356.4575,4322.2471,4330.4167,-0.3582,84644781165.8975,165600,-166690,-1090
2020-02-04,4329.3955,4358.4999,4318.6729,4351.3514,0.5513,74055620249.9759,140210,-134865,5345
2020-02-03,4365.6483,4370.2437,4325.8213,4343.6924,-0.4943,71683196151.9877,145135,-144945,190
2020-01-31,4359.5211,4387.0936,4343.1818,4379.4345,0.4535,119471519832.961,212200,-198665,13535
2020-01-30,4341.6523,4368.2318,4333.474,4339.0966,-0.0735,103542417308.894,196950,-195050,1900
2020-01-29,4293.0937,4327.8515,4276.226,4325.2958,0.6238,99085530492.2548,166850,-171255,-4405
2020-01-28,4298.7163,4311.4949,4282.3597,4289.5157,-0.3158,90836352965.2824,153620,-159555,-5935
2020-01-27,4308.9392,4327.8515,4296.6717,4304.3389,-0.1475,74850932648.9219,151895,-153445,-1550
2020-01-24,4261.914,4287.4711,4260.3805,4277.2483,0.566,63804482444.6533,134380,-132655,1725
2020-01-23,4281.3374,4286.4488,4251.6911,4266.0031,-0.4412,81126154988.9849,173545,-169935,3610
2020-01-22,4296.1606,4302.2943,4269.07,4277.2483,-0.5692,61213157073.5229,118725,-116915,1810
2020-01-21,4293.6049,4314.5617,4279.2928,4308.9392,0.4348,74179591493.842,153210,-147275,5935
2020-01-20,4259.3582,4289.0046,4259.3582,4288.4934,0.9828,25313743901.0034,51980,-46675,5305
2020-01-17,4271.1145,4290.0269,4255.7802,4257.8248,-0.3881,68420710662.3603,138040,-136010,2030
2020-01-16,4268.0477,4298.2051,4256.8025,4282.3597,0.3457,67536357381.0076,139785,-134000,5785
2020-01-15,4243.5128,4283.382,4234.8234,4272.1368,0.5895,85817172589.6463,183955,-174735,9220
2020-01-14,4242.4905,4258.8471,4217.9556,4228.6896,-0.3375,80250871181.1784,158945,-160350,-1405
2020-01-13,4185.2424,4244.5351,4185.2424,4244.5351,1.0,82015522587.439,176075,-168410,7665
2020-01-10,4179.1087,4201.599,4157.6407,4189.3316,0.2326,76456599790.0331,156155,-150335,5820
2020-01-09,4155.5961,4190.3539,4154.0627,4190.3539,0.9577,72095092338.4422,154280,-149010,5270
2020-01-08,4156.1073,4174.5084,4135.6615,4160.7076,0.1184,72602355581.8102,151855,-150580,1275
2020-01-07,4158.663,4189.8427,4151.507,4164.2856,0.1467,78093116890.9601,164320,-155255,9065
2020-01-06,4150.4847,4171.4416,4143.3287,4158.663,0.2909,59671949362.108,117580,-118475,-895
2020-01-03,4160.7076,4166.3301,4127.4832,4154.0627,-0.1711,65924284743.7068,134500,-137270,-2770
2020-01-02,4104.9929,4136.1727,4097.8369,4120.8384,0.4133,59587534790.4644,114255,-116770,-2515
2019-12-30,4131.5724,4138.2173,4102.9484,4113.6824,-0.5072,69726802156.324,109780,-120290,-10510
2019-12-27,4140.7784,4155.1063,4129.009,4138.7315,-0.0784,47867486359.7158,90915,-87320,3595
2019-12-26,4170.4577,4173.0162,4141.2901,4151.5243,-0.5968,45072086143.6897,76415,-78860,-2445
2019-12-23,4185.8091,4192.4613,4153.0595,4179.1568,-0.1688,53335040044.7499,92740,-94980,-2240
2019-12-20,4164.3171,4200.137,4154.0829,4199.6253,0.7667,83409456403.9017,166590,-157760,8830
2019-12-19,4162.782,4166.364,4146.9189,4166.364,0.1842,71775589002.866,115565,-121445,-5880
2019-12-18,4168.4108,4171.9928,4140.7784,4158.6883,-0.3115,94483336392.9518,154415,-166255,-11840
2019-12-17,4157.6649,4174.0397,4146.4072,4163.8054,0.2222,73286605946.9871,134195,-145205,-11010
2019-12-16,4198.0902,4200.6487,4151.0126,4159.2,-0.7835,70883103229.8911,133465,-141010,-7545
2019-12-13,4181.7154,4216.0001,4172.5045,4206.2776,0.5647,83795017416.8907,170805,-166890,3915
2019-12-12,4212.4181,4230.8398,4180.6919,4188.3676,-0.4796,103758480739.395,203930,-203240,690
2019-12-11,4240.5623,4243.1209,4208.3244,4223.1641,-0.5,87128888297.6869,147995,-151370,-3375
2019-12-10,4238.0037,4252.3317,4233.3983,4247.2146,0.4865,69578054700.5351,130975,-130025,950
2019-12-09,4242.0974,4262.0542,4225.7226,4243.6326,0.0423,69300818946.351,118795,-118170,625
2019-12-06,4282.011,4297.3624,4235.9569,4242.6092,-0.6417,78133049889.9176,143380,-162905,-19525
2019-12-05,4304.5264,4327.0417,4279.4525,4288.1516,-0.3441,69382277195.6913,144670,-146475,-1805
2019-12-04,4299.4093,4314.7606,4286.1047,4310.6669,0.3929,71277739721.6783,129850,-130635,-785
2019-12-03,4315.7841,4319.366,4289.175,4309.1318,-0.2203,71990674601.0059,141580,-147040,-5460
2019-12-02,4360.8148,4361.8382,4313.2255,4328.5769,-0.6632,64219309177.4856,125830,-126070,-240
2019-11-29,4296.8507,4351.0922,4286.6164,4341.8814,0.6984,97843401381.1452,173100,-157730,15370
2019-11-28,4357.3332,4368.6096,4295.3125,4295.3125,-0.8462,77770900038.1962,140080,-150265,-10185
2019-11-27,4333.7551,4378.861,4332.7299,4371.685,0.8222,88872178579.8013,162295,-161235,1060
2019-11-26,4357.8457,4385.0118,4336.8305,4341.4436,-0.3404,131721710100.695,251285,-240715,10570
2019-11-25,4301.4633,4339.3933,4295.8251,4334.7802,0.7647,70204310446.2105,140660,-128830,11830
2019-11-22,4301.9759,4308.6393,4280.9606,4304.5387,0.0926,70374339828.8239,142045,-143450,-1405
2019-11-21,4314.2775,4332.7299,4292.2371,4302.4885,-0.2911,92290215554.7902,181250,-191020,-9770
2019-11-19,4314.7901,4329.142,4295.3125,4302.4885,-0.3636,84720461629.643,173525,-171690,1835
2019-11-18,4284.0361,4331.1922,4278.3978,4324.5289,0.767,70641527489.3584,150770,-123535,27235
2019-11-14,4287.1115,4308.6393,4272.7596,4305.5639,0.5143,72910907579.9219,148695,-146070,2625
2019-11-13,4288.6492,4300.4382,4273.7847,4279.4229,-0.3462,88206061102.8413,174870,-177740,-2870
2019-11-12,4254.8197,4298.3879,4252.2569,4278.9104,0.5222,95085122878.8978,179960,-180185,-225
2019-11-11,4277.8852,4281.4732,4245.0809,4262.5082,-0.4225,48809940095.8224,98530,-99255,-725
2019-11-08,4224.5783,4280.9606,4217.4023,4273.2721,0.7661,84693443550.0154,195705,-172575,23130
2019-11-07,4161.0199,4212.2767,4149.7435,4206.6384,0.7295,95746523610.6371,209085,-199180,9905
2019-11-06,4100.537,4197.9248,4082.5972,4186.6483,0.7467,101819135231.299,221175,-217535,3640
2019-11-05,4108.7381,4131.291,4090.2857,4101.0496,-0.1875,75388839906.9298,150495,-158990,-8495
2019-11-04,4087.7228,4127.7031,4082.0846,4119.502,0.6966,64183238321.582,138450,-123630,14820
2019-11-01,4113.3512,4118.4769,4076.4464,4096.9491,-0.3902,84293244207.3286,175810,-183205,-7395
2019-10-31,4083.6223,4146.1555,4071.8333,4125.6528,0.5655,117141138455.545,219045,-216780,2265
2019-10-30,4118.5255,4144.2213,4092.8297,4100.5384,-0.35,94339072951.5482,197150,-208005,-10855
2019-10-29,4104.6498,4117.4977,4095.3993,4110.3028,0.2558,74769399381.6382,156195,-145495,10700
2019-10-28,4118.5255,4122.1229,4084.607,4102.5941,-0.4247,69210831755.7843,133100,-134715,-1615
2019-10-25,4137.0265,4146.7909,4103.108,4117.4977,-0.4471,71800604064.3047,138965,-154165,-15200
2019-10-24,4142.1656,4160.1527,4112.3585,4153.4718,0.2366,93345884155.8884,176870,-176570,300
2019-10-23,4200.7521,4208.9748,4143.7074,4148.3326,-0.8031,84929083733.6773,157505,-170145,-12640
2019-10-22,4244.435,4244.435,4178.1398,4196.6408,-0.7209,84495308027.325,165715,-165380,335
2019-10-21,4239.2958,4271.6726,4235.6984,4247.5185,0.2286,57230692634.2219,110860,-115630,-4770
2019-10-18,4277.3256,4283.4926,4229.5314,4231.5871,-0.8476,66623111566.5742,134195,-139195,-5000
2019-10-17,4263.4499,4303.0215,4247.0046,4283.4926,0.3578,85331882619.1248,174865,-172295,2570
2019-10-16,4296.3405,4308.1606,4267.5612,4270.6447,-0.6329,70439687832.4877,139015,-147980,-8965
2019-10-15,4244.435,4303.5354,4240.8376,4301.4797,0.9098,72463423903.5638,151760,-135840,15920
2019-10-14,4229.5314,4258.3107,4226.4479,4245.4628,0.5,44501173255.0286,95005,-100550,-5545
2019-10-11,4210.0026,4247.0046,4199.7243,4226.4479,0.3478,95987946269.3126,192185,-194000,-1815
2019-10-10,4222.8505,4258.8247,4209.4887,4230.5593,0.1562,92739952644.8832,200950,-195770,5180
2019-10-09,4198.6964,4231.5871,4190.4738,4230.0453,0.7625,61436649944.0372,127715,-127810,-95
2019-10-08,4233.1288,4233.6428,4193.5573,4215.1418,-0.4487,83869386455.746,159450,-163620,-4170
2019-10-07,4189.4459,4231.5871,4178.6537,4227.9897,0.7282,73325489002.4525,156355,-145765,10590
2019-10-04,4201.7799,4209.4887,4170.945,4177.112,-0.64,74903491613.3252,139355,-150105,-10750
2019-10-03,4245.9767,4253.1716,4196.1269,4206.9191,-0.6847,82949812680.1976,166005,-178645,-12640
2019-10-02,4303.5354,4307.6467,4251.6298,4252.1437,-0.9174,81270656739.7114,155835,-165720,-9885
2019-10-01,4291.7153,4310.2163,4277.8396,4282.4648,-0.2857,74291677918.7525,144735,-140630,4105
2019-09-30,4282.4648,4296.8545,4267.0473,4276.8117,-0.1897,63229420708.7778,115895,-120955,-5060
2019-09-27,4292.7702,4296.8939,4273.6981,4283.4919,-0.4,65031478021.162,122735,-125875,-3140
2019-09-26,4276.2754,4302.0485,4249.9868,4299.4712,0.4455,83564147081.0778,169735,-162720,7015
2019-09-25,4318.5433,4324.7289,4273.1826,4278.8527,-0.77,84934675200.9714,157975,-165865,-7890
2019-09-24,4284.0073,4314.9351,4281.9455,4292.7702,0.2656,67703870401.7726,137915,-140030,-2115
2019-09-23,4278.3372,4315.966,4274.2135,4293.8011,0.3704,65933281821.7954,118935,-109105,9830
2019-09-20,4291.7393,4315.4505,4275.7599,4279.3682,-0.3117,87326018556.4606,176310,-170860,5450
2019-09-19,4262.8734,4299.4712,4255.1414,4299.4712,0.8256,86857293567.0994,183300,-158585,24715
2019-09-18,4206.1725,4244.3167,4201.0179,4241.224,0.8095,75376447993.961,154620,-156740,-2120
2019-09-17,4223.1828,4246.894,4201.5334,4205.6571,-0.3864,79411250942.3255,150400,-162915,-12515
2019-09-16,4221.6364,4236.0693,4204.6261,4210.8117,-0.3443,52490683055.4677,109000,-109985,-985
2019-09-13,4176.2757,4225.7601,4171.6365,4213.9045,0.6952,82041419742.5692,157685,-149320,8365
2019-09-12,4174.7293,4201.0179,4156.1727,4189.1623,0.3218,100081483887.196,200500,-201540,-1040
2019-09-11,4221.6364,4224.7292,4182.4613,4199.4715,-0.5244,76255575421.6353,159580,-156110,3470
2019-09-10,4225.7601,4262.8734,4210.8117,4212.8735,-0.2475,83989452462.8542,166000,-167760,-1760
2019-09-09,4178.3376,4237.1003,4178.3376,4227.3065,0.8333,64049892818.5179,133115,-125965,7150
2019-09-06,4228.8529,4230.3992,4186.0695,4194.3169,-0.7791,72140388598.9022,146635,-143340,3295
2019-09-05,4216.4818,4248.4404,4202.0488,4241.224,0.5333,79524446364.4005,153710,-150255,3455
2019-09-04,4270.6053,4288.131,4222.6673,4227.8219,-0.6535,78091878643.1331,143705,-170060,-26355
2019-09-03,4314.4196,4322.667,4286.5846,4303.0794,-0.3143,81115281378.2439,155065,-153930,1135
2019-09-02,4279.3682,4325.7598,4276.2754,4322.667,0.875,36347952819.3154,81845,-66380,15465
2019-08-30,4285.5537,4300.5021,4256.6878,4275.7599,-0.2235,113501502929.75,209895,-235750,-25855
2019-08-29,4292.2419,4311.853,4276.7595,4303.5957,0.3235,97322383047.753,183085,-176600,6485
2019-08-28,4278.3077,4303.5957,4263.3414,4303.5957,0.6282,76666664448.4522,148765,-140095,8670
2019-08-27,4284.5007,4329.9158,4254.0519,4260.2449,-0.3197,131820418265.026,261885,-264720,-2835
2019-08-26,4240.1178,4304.1117,4234.4409,4289.1454,0.7037,94778979683.7733,201760,-189605,12155
2019-08-23,4211.7333,4265.9218,4182.3167,4255.6002,0.5247,133455058338.441,269215,-277320,-8105
2019-08-22,4164.77,4215.3459,4149.2876,4202.96,0.5781,89816897340.8967,200020,-173045,26975
2019-08-21,4160.6414,4171.9951,4146.7072,4158.061,-0.102,78515908927.0313,167255,-167180,75
2019-08-20,4200.8956,4209.1529,4159.6092,4186.9615,-0.2813,91952796539.2179,201500,-201655,-155
2019-08-19,4130.1926,4211.2172,4123.9996,4210.1851,0.9172,82053171173.7455,195595,-172840,22755
2019-08-16,4113.1619,4142.0625,4109.0333,4139.9981,0.8125,67276674143.5281,146115,-146095,20
2019-08-15,4151.3519,4180.2524,4114.1941,4126.064,-0.3828,117678023620.72,240835,-247710,-6875
2019-08-14,4128.6444,4190.0579,4121.4192,4188.5097,0.8722,105159059677.169,224940,-214565,10375
2019-08-13,4123.4836,4148.2554,4079.1006,4095.0991,-0.4104,108959208296.071,230355,-232395,-2040
2019-08-12,4134.8373,4149.2876,4109.0333,4120.3871,-0.359,86527763781.9211,183025,-179725,3300
2019-08-09,4065.6825,4084.7775,4056.3931,4074.972,0.3273,77816651888.3559,163745,-150970,12775
2019-08-08,4097.1634,4102.8403,4052.2644,4053.2966,-0.8673,76002068462.9685,158090,-176515,-18425
2019-08-07,4079.1006,4128.6444,4079.1006,4103.8725,0.5,96221519508.6748,201085,-206330,-5245
2019-08-06,4077.5524,4122.4514,4071.8755,4095.6152,0.3571,85995092950.1526,185745,-183435,2310
2019-08-05,4061.5539,4115.2263,4048.1358,4112.1298,0.7538,102565807577.238,223855,-209275,14580
2019-08-02,3984.1418,4026.9765,3981.0453,4019.2353,0.764,92567421632.4852,188705,-189520,-815
2019-08-01,3957.3056,3994.4634,3942.8554,3971.2398,0.27,98764109787.7553,223320,-212450,10870
2019-07-31,3912.9227,3955.2413,3877.8292,3946.4679,0.4333,147274560377.315,321270,-293840,27430
2019-07-30,3917.5519,3933.0793,3908.7531,3922.7277,0.2128,56799482988.9433,107480,-104695,2785
2019-07-29,3918.0695,3935.1496,3910.3058,3914.964,-0.125,44449407418.326,99755,-101465,-1710
2019-07-26,3912.8937,3928.9386,3893.2257,3908.7531,-0.1159,60536816385.0752,127635,-119985,7650
2019-07-25,3900.4718,3940.8429,3889.0851,3912.3761,0.23,74719485836.7877,162325,-159355,2970
2019-07-24,3899.9542,3912.3761,3885.9796,3906.1652,0.2353,52508603596.5128,104580,-101855,2725
2019-07-23,3876.6632,3914.964,3874.5929,3907.7179,0.7692,61297925813.3224,131870,-126715,5155
2019-07-22,3878.2159,3882.3566,3863.7237,3875.6281,-0.1389,39595692995.9175,76965,-81760,-4795
2019-07-19,3862.171,3889.0851,3861.6534,3881.839,0.717,57310042380.1136,115585,-112505,3080
2019-07-18,3896.3312,3899.4367,3852.337,3852.8546,-0.9231,60397846911.4206,107420,-129285,-21865
2019-07-17,3904.6124,3904.6124,3891.1554,3899.4367,-0.3846,49592005348.4171,88295,-90760,-2465
2019-07-16,3889.6027,3908.7531,3889.6027,3905.6476,0.8378,54420077274.0772,99455,-98275,1180
2019-07-15,3865.2765,3896.3312,3864.2413,3893.2257,0.871,40545113280.4109,87515,-81050,6465
2019-07-12,3897.3663,3901.507,3866.8292,3873.0402,-0.7015,57759107230.688,126120,-125780,340
2019-07-11,3877.6984,3904.6124,3870.9698,3894.2609,0.4923,70990857749.2664,150855,-149220,1635
2019-07-10,3926.3507,3931.009,3889.0851,3891.673,-0.8272,85794945444.0659,168155,-183130,-14975
2019-07-08,3956.8879,3958.9582,3940.3254,3943.4308,-0.7222,35901318203.9151,75025,-78040,-3015
2019-07-05,3943.9484,3980.6965,3938.7726,3963.6164,0.4691,57839075028.9902,120830,-122740,-1910
2019-07-04,3948.6066,3952.2297,3925.8332,3943.4308,-0.1961,48304859119.3547,93840,-98340,-4500
2019-07-03,4006.0578,4020.55,3959.4758,3969.3098,-0.6017,72419686339.8612,148035,-164775,-16740
2019-07-02,3986.9074,4026.761,3962.5812,3989.4953,0.0403,96698702772.6253,207550,-207260,290
2019-07-01,3978.6262,3994.6711,3954.3,3987.425,0.2179,69543889842.6346,136625,-132740,3885
2019-06-28,3970.3449,3997.7766,3959.4758,3996.7414,0.6892,70101484027.6667,142225,-144240,-2015
2019-06-27,4008.2565,4020.7158,3965.1681,3965.6872,-0.7664,76602529257.7423,145380,-160130,-14750
2019-06-26,3981.7805,4004.6225,3978.6657,3990.0867,0.32,76148808330.0245,154700,-149075,5625
